kind	level	name	limit_kind1	limit_lv1	limit_kind2	limit_lv2	restype1	resvalue1	restype2	resvalue2	restype3	resvalue3	restype4	resvalue4	worker	sec	value1	value2	value3	value4
16	49	民居/地穴	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	49	147	0	0
16	50	民居/地穴	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	50	150	0	0
16	51	民居/地穴	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	51	153	0	0
16	52	民居/地穴	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	52	156	0	0
16	53	民居/地穴	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	53	159	0	0
16	54	民居/地穴	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	54	162	0	0
16	55	民居/地穴	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	55	165	0	0
16	56	民居/地穴	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	56	168	0	0
16	57	民居/地穴	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	57	171	0	0
16	58	民居/地穴	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	58	174	0	0
16	59	民居/地穴	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	59	177	0	0
16	60	民居/地穴	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	60	180	0	0
17	0	兵营	1	1	0	0	1	24	2	24	0	0	0	0	1	6	0	0	0	0
17	1	兵营	1	2	0	0	1	35	2	35	0	0	0	0	1	4	1	0	0	0
17	2	兵营	1	3	0	0	1	50	2	50	0	0	0	0	1	77	1	0	0	0
17	3	兵营	1	4	0	0	1	71	2	71	0	0	0	0	1	87	1	0	0	0
17	4	兵营	1	5	0	0	1	101	2	101	0	0	0	0	1	97	1	0	0	0
17	5	兵营	1	6	0	0	1	145	2	145	0	0	0	0	1	243	1	0	0	0
17	6	兵营	1	7	0	0	1	207	2	207	0	0	0	0	1	358	1	0	0	0
17	7	兵营	1	8	0	0	1	296	2	296	0	0	0	0	1	430	1	0	0	0
17	8	兵营	1	9	0	0	1	422	2	422	0	0	0	0	1	773	1	0	0	0
17	9	兵营	1	10	0	0	1	603	2	603	0	0	0	0	1	1055	1	0	0	0
17	10	兵营	1	11	0	0	1	862	2	862	0	0	0	0	1	1349	1	0	0	0
17	11	兵营	1	12	0	0	1	1232	2	1232	0	0	0	0	1	1744	1	0	0	0
17	12	兵营	1	13	0	0	1	1759	2	1759	0	0	0	0	1	2159	1	0	0	0
17	13	兵营	1	14	0	0	1	2513	2	2513	0	0	0	0	1	2589	1	0	0	0
17	14	兵营	1	15	0	0	1	3591	2	3591	0	0	0	0	1	3248	1	0	0	0
17	15	兵营	1	16	0	0	1	5130	2	5130	0	0	0	0	1	4060	1	0	0	0
17	16	兵营	1	17	0	0	1	7328	2	7328	0	0	0	0	1	5088	1	0	0	0
17	17	兵营	1	18	0	0	1	10469	2	10469	0	0	0	0	1	6645	1	0	0	0
17	18	兵营	1	19	0	0	1	14955	2	14955	0	0	0	0	1	7204	1	0	0	0
17	19	兵营	1	20	0	0	1	21328	2	21328	0	0	0	0	1	8930	1	0	0	0
17	20	兵营	1	21	0	0	1	24342	2	24342	3	24	4	24	1	11748	1	0	0	0
17	21	兵营	1	22	0	0	1	28766	2	28766	3	35	4	35	1	13545	1	0	0	0
17	22	兵营	1	23	0	0	1	36658	2	36658	3	50	4	50	1	15229	1	0	0	0
17	23	兵营	1	24	0	0	1	39797	2	39797	3	71	4	71	1	18516	1	0	0	0
17	24	兵营	1	25	0	0	1	45188	2	45188	3	101	4	101	1	24963	1	0	0	0
17	25	兵营	1	26	0	0	1	48254	2	48254	3	145	4	145	1	28868	1	0	0	0
17	26	兵营	1	27	0	0	1	51220	2	51220	3	207	4	207	1	32624	1	0	0	0
17	27	兵营	1	28	0	0	1	64800	2	64800	3	296	4	296	1	38042	1	0	0	0
17	28	兵营	1	29	0	0	1	68153	2	68153	3	422	4	422	1	43249	1	0	0	0
17	29	兵营	1	30	0	0	1	74612	2	74612	3	603	4	603	1	48293	1	0	0	0
17	30	兵营	1	31	0	0	1	81619	2	81619	3	862	4	862	1	53208	1	0	0	0
17	31	兵营	1	32	0	0	1	87974	2	87974	3	1232	4	1232	1	59571	1	0	0	0
17	32	兵营	1	33	0	0	1	102099	2	102099	3	1759	4	1759	1	65772	1	0	0	0
17	33	兵营	1	34	0	0	1	114027	2	114027	3	2513	4	2513	1	73305	1	0	0	0
17	34	兵营	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	1	0	0	0
17	35	兵营	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	1	0	0	0
17	36	兵营	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	1	0	0	0
17	37	兵营	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	1	0	0	0
17	38	兵营	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	1	0	0	0
17	39	兵营	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	1	0	0	0
17	40	兵营	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	1	0	0	0
17	41	兵营	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	1	0	0	0
17	42	兵营	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	1	0	0	0
17	43	兵营	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	1	0	0	0
17	44	兵营	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	1	0	0	0
17	45	兵营	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	1	0	0	0
17	46	兵营	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	1	0	0	0
17	47	兵营	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	1	0	0	0
17	48	兵营	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	1	0	0	0
17	49	兵营	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	1	0	0	0
17	50	兵营	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	1	0	0	0
17	51	兵营	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	1	0	0	0
17	52	兵营	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	1	0	0	0
17	53	兵营	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	1	0	0	0
17	54	兵营	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	1	0	0	0
17	55	兵营	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	1	0	0	0
17	56	兵营	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	1	0	0	0
17	57	兵营	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	1	0	0	0
17	58	兵营	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	1	0	0	0
17	59	兵营	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	1	0	0	0
17	60	兵营	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	1	0	0	0
18	0	马厩	1	1	0	0	1	24	2	24	0	0	0	0	1	6	0	0	0	0
18	1	马厩	1	2	0	0	1	35	2	35	0	0	0	0	1	4	2	0	0	0
18	2	马厩	1	3	0	0	1	50	2	50	0	0	0	0	1	77	2	0	0	0
18	3	马厩	1	4	0	0	1	71	2	71	0	0	0	0	1	87	2	0	0	0
18	4	马厩	1	5	0	0	1	101	2	101	0	0	0	0	1	97	2	0	0	0
18	5	马厩	1	6	0	0	1	145	2	145	0	0	0	0	1	243	2	0	0	0
18	6	马厩	1	7	0	0	1	207	2	207	0	0	0	0	1	358	2	0	0	0
18	7	马厩	1	8	0	0	1	296	2	296	0	0	0	0	1	430	2	0	0	0
18	8	马厩	1	9	0	0	1	422	2	422	0	0	0	0	1	773	2	0	0	0
18	9	马厩	1	10	0	0	1	603	2	603	0	0	0	0	1	1055	2	0	0	0
18	10	马厩	1	11	0	0	1	862	2	862	0	0	0	0	1	1349	2	0	0	0
18	11	马厩	1	12	0	0	1	1232	2	1232	0	0	0	0	1	1744	2	0	0	0
18	12	马厩	1	13	0	0	1	1759	2	1759	0	0	0	0	1	2159	2	0	0	0
18	13	马厩	1	14	0	0	1	2513	2	2513	0	0	0	0	1	2589	2	0	0	0
18	14	马厩	1	15	0	0	1	3591	2	3591	0	0	0	0	1	3248	2	0	0	0
18	15	马厩	1	16	0	0	1	5130	2	5130	0	0	0	0	1	4060	2	0	0	0
18	16	马厩	1	17	0	0	1	7328	2	7328	0	0	0	0	1	5088	2	0	0	0
18	17	马厩	1	18	0	0	1	10469	2	10469	0	0	0	0	1	6645	2	0	0	0
18	18	马厩	1	19	0	0	1	14955	2	14955	0	0	0	0	1	7204	2	0	0	0
18	19	马厩	1	20	0	0	1	21328	2	21328	0	0	0	0	1	8930	2	0	0	0
18	20	马厩	1	21	0	0	1	24342	2	24342	3	24	4	24	1	11748	2	0	0	0
18	21	马厩	1	22	0	0	1	28766	2	28766	3	35	4	35	1	13545	2	0	0	0
18	22	马厩	1	23	0	0	1	36658	2	36658	3	50	4	50	1	15229	2	0	0	0
18	23	马厩	1	24	0	0	1	39797	2	39797	3	71	4	71	1	18516	2	0	0	0
18	24	马厩	1	25	0	0	1	45188	2	45188	3	101	4	101	1	24963	2	0	0	0
18	25	马厩	1	26	0	0	1	48254	2	48254	3	145	4	145	1	28868	2	0	0	0
18	26	马厩	1	27	0	0	1	51220	2	51220	3	207	4	207	1	32624	2	0	0	0
18	27	马厩	1	28	0	0	1	64800	2	64800	3	296	4	296	1	38042	2	0	0	0
18	28	马厩	1	29	0	0	1	68153	2	68153	3	422	4	422	1	43249	2	0	0	0
18	29	马厩	1	30	0	0	1	74612	2	74612	3	603	4	603	1	48293	2	0	0	0
18	30	马厩	1	31	0	0	1	81619	2	81619	3	862	4	862	1	53208	2	0	0	0
18	31	马厩	1	32	0	0	1	87974	2	87974	3	1232	4	1232	1	59571	2	0	0	0
18	32	马厩	1	33	0	0	1	102099	2	102099	3	1759	4	1759	1	65772	2	0	0	0
18	33	马厩	1	34	0	0	1	114027	2	114027	3	2513	4	2513	1	73305	2	0	0	0
18	34	马厩	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	2	0	0	0
18	35	马厩	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	2	0	0	0
18	36	马厩	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	2	0	0	0
18	37	马厩	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	2	0	0	0
18	38	马厩	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	2	0	0	0
18	39	马厩	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	2	0	0	0
18	40	马厩	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	2	0	0	0
18	41	马厩	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	2	0	0	0
18	42	马厩	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	2	0	0	0
18	43	马厩	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	2	0	0	0
18	44	马厩	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	2	0	0	0
18	45	马厩	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	2	0	0	0
18	46	马厩	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	2	0	0	0
18	47	马厩	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	2	0	0	0
18	48	马厩	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	2	0	0	0
18	49	马厩	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	2	0	0	0
18	50	马厩	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	2	0	0	0
18	51	马厩	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	2	0	0	0
18	52	马厩	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	2	0	0	0
18	53	马厩	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	2	0	0	0
18	54	马厩	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	2	0	0	0
18	55	马厩	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	2	0	0	0
18	56	马厩	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	2	0	0	0
18	57	马厩	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	2	0	0	0
18	58	马厩	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	2	0	0	0
18	59	马厩	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	2	0	0	0
18	60	马厩	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	2	0	0	0
19	0	靶场	1	1	0	0	1	24	2	24	0	0	0	0	1	6	0	0	0	0
19	1	靶场	1	2	0	0	1	35	2	35	0	0	0	0	1	4	3	0	0	0
19	2	靶场	1	3	0	0	1	50	2	50	0	0	0	0	1	77	3	0	0	0
19	3	靶场	1	4	0	0	1	71	2	71	0	0	0	0	1	87	3	0	0	0
19	4	靶场	1	5	0	0	1	101	2	101	0	0	0	0	1	97	3	0	0	0
19	5	靶场	1	6	0	0	1	145	2	145	0	0	0	0	1	243	3	0	0	0
19	6	靶场	1	7	0	0	1	207	2	207	0	0	0	0	1	358	3	0	0	0
19	7	靶场	1	8	0	0	1	296	2	296	0	0	0	0	1	430	3	0	0	0
19	8	靶场	1	9	0	0	1	422	2	422	0	0	0	0	1	773	3	0	0	0
19	9	靶场	1	10	0	0	1	603	2	603	0	0	0	0	1	1055	3	0	0	0
19	10	靶场	1	11	0	0	1	862	2	862	0	0	0	0	1	1349	3	0	0	0
19	11	靶场	1	12	0	0	1	1232	2	1232	0	0	0	0	1	1744	3	0	0	0
19	12	靶场	1	13	0	0	1	1759	2	1759	0	0	0	0	1	2159	3	0	0	0
19	13	靶场	1	14	0	0	1	2513	2	2513	0	0	0	0	1	2589	3	0	0	0
19	14	靶场	1	15	0	0	1	3591	2	3591	0	0	0	0	1	3248	3	0	0	0
19	15	靶场	1	16	0	0	1	5130	2	5130	0	0	0	0	1	4060	3	0	0	0
19	16	靶场	1	17	0	0	1	7328	2	7328	0	0	0	0	1	5088	3	0	0	0
19	17	靶场	1	18	0	0	1	10469	2	10469	0	0	0	0	1	6645	3	0	0	0
19	18	靶场	1	19	0	0	1	14955	2	14955	0	0	0	0	1	7204	3	0	0	0
19	19	靶场	1	20	0	0	1	21328	2	21328	0	0	0	0	1	8930	3	0	0	0
19	20	靶场	1	21	0	0	1	24342	2	24342	3	24	4	24	1	11748	3	0	0	0
19	21	靶场	1	22	0	0	1	28766	2	28766	3	35	4	35	1	13545	3	0	0	0
19	22	靶场	1	23	0	0	1	36658	2	36658	3	50	4	50	1	15229	3	0	0	0
19	23	靶场	1	24	0	0	1	39797	2	39797	3	71	4	71	1	18516	3	0	0	0
19	24	靶场	1	25	0	0	1	45188	2	45188	3	101	4	101	1	24963	3	0	0	0
19	25	靶场	1	26	0	0	1	48254	2	48254	3	145	4	145	1	28868	3	0	0	0
19	26	靶场	1	27	0	0	1	51220	2	51220	3	207	4	207	1	32624	3	0	0	0
19	27	靶场	1	28	0	0	1	64800	2	64800	3	296	4	296	1	38042	3	0	0	0
19	28	靶场	1	29	0	0	1	68153	2	68153	3	422	4	422	1	43249	3	0	0	0
19	29	靶场	1	30	0	0	1	74612	2	74612	3	603	4	603	1	48293	3	0	0	0
19	30	靶场	1	31	0	0	1	81619	2	81619	3	862	4	862	1	53208	3	0	0	0
19	31	靶场	1	32	0	0	1	87974	2	87974	3	1232	4	1232	1	59571	3	0	0	0
19	32	靶场	1	33	0	0	1	102099	2	102099	3	1759	4	1759	1	65772	3	0	0	0
19	33	靶场	1	34	0	0	1	114027	2	114027	3	2513	4	2513	1	73305	3	0	0	0
19	34	靶场	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	3	0	0	0
19	35	靶场	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	3	0	0	0
19	36	靶场	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	3	0	0	0
19	37	靶场	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	3	0	0	0
19	38	靶场	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	3	0	0	0
19	39	靶场	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	3	0	0	0
19	40	靶场	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	3	0	0	0
19	41	靶场	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	3	0	0	0
19	42	靶场	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	3	0	0	0
19	43	靶场	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	3	0	0	0
19	44	靶场	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	3	0	0	0
19	45	靶场	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	3	0	0	0
19	46	靶场	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	3	0	0	0
19	47	靶场	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	3	0	0	0
19	48	靶场	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	3	0	0	0
19	49	靶场	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	3	0	0	0
19	50	靶场	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	3	0	0	0
19	51	靶场	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	3	0	0	0
19	52	靶场	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	3	0	0	0
19	53	靶场	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	3	0	0	0
19	54	靶场	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	3	0	0	0
19	55	靶场	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	3	0	0	0
19	56	靶场	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	3	0	0	0
19	57	靶场	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	3	0	0	0
19	58	靶场	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	3	0	0	0
19	59	靶场	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	3	0	0	0
19	60	靶场	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	3	0	0	0
20	0	塔楼	1	1	0	0	1	24	2	24	0	0	0	0	1	6	0	0	0	0
20	1	塔楼	1	2	0	0	1	35	2	35	0	0	0	0	1	4	4	0	0	0
20	2	塔楼	1	3	0	0	1	50	2	50	0	0	0	0	1	77	4	0	0	0
20	3	塔楼	1	4	0	0	1	71	2	71	0	0	0	0	1	87	4	0	0	0
20	4	塔楼	1	5	0	0	1	101	2	101	0	0	0	0	1	97	4	0	0	0
20	5	塔楼	1	6	0	0	1	145	2	145	0	0	0	0	1	243	4	0	0	0
20	6	塔楼	1	7	0	0	1	207	2	207	0	0	0	0	1	358	4	0	0	0
20	7	塔楼	1	8	0	0	1	296	2	296	0	0	0	0	1	430	4	0	0	0
20	8	塔楼	1	9	0	0	1	422	2	422	0	0	0	0	1	773	4	0	0	0
20	9	塔楼	1	10	0	0	1	603	2	603	0	0	0	0	1	1055	4	0	0	0
20	10	塔楼	1	11	0	0	1	862	2	862	0	0	0	0	1	1349	4	0	0	0
20	11	塔楼	1	12	0	0	1	1232	2	1232	0	0	0	0	1	1744	4	0	0	0
20	12	塔楼	1	13	0	0	1	1759	2	1759	0	0	0	0	1	2159	4	0	0	0
20	13	塔楼	1	14	0	0	1	2513	2	2513	0	0	0	0	1	2589	4	0	0	0
20	14	塔楼	1	15	0	0	1	3591	2	3591	0	0	0	0	1	3248	4	0	0	0
20	15	塔楼	1	16	0	0	1	5130	2	5130	0	0	0	0	1	4060	4	0	0	0
20	16	塔楼	1	17	0	0	1	7328	2	7328	0	0	0	0	1	5088	4	0	0	0
20	17	塔楼	1	18	0	0	1	10469	2	10469	0	0	0	0	1	6645	4	0	0	0
20	18	塔楼	1	19	0	0	1	14955	2	14955	0	0	0	0	1	7204	4	0	0	0
20	19	塔楼	1	20	0	0	1	21328	2	21328	0	0	0	0	1	8930	4	0	0	0
20	20	塔楼	1	21	0	0	1	24342	2	24342	3	24	4	24	1	11748	4	0	0	0
20	21	塔楼	1	22	0	0	1	28766	2	28766	3	35	4	35	1	13545	4	0	0	0
20	22	塔楼	1	23	0	0	1	36658	2	36658	3	50	4	50	1	15229	4	0	0	0
20	23	塔楼	1	24	0	0	1	39797	2	39797	3	71	4	71	1	18516	4	0	0	0
20	24	塔楼	1	25	0	0	1	45188	2	45188	3	101	4	101	1	24963	4	0	0	0
20	25	塔楼	1	26	0	0	1	48254	2	48254	3	145	4	145	1	28868	4	0	0	0
20	26	塔楼	1	27	0	0	1	51220	2	51220	3	207	4	207	1	32624	4	0	0	0
20	27	塔楼	1	28	0	0	1	64800	2	64800	3	296	4	296	1	38042	4	0	0	0
20	28	塔楼	1	29	0	0	1	68153	2	68153	3	422	4	422	1	43249	4	0	0	0
20	29	塔楼	1	30	0	0	1	74612	2	74612	3	603	4	603	1	48293	4	0	0	0
20	30	塔楼	1	31	0	0	1	81619	2	81619	3	862	4	862	1	53208	4	0	0	0
20	31	塔楼	1	32	0	0	1	87974	2	87974	3	1232	4	1232	1	59571	4	0	0	0
20	32	塔楼	1	33	0	0	1	102099	2	102099	3	1759	4	1759	1	65772	4	0	0	0
20	33	塔楼	1	34	0	0	1	114027	2	114027	3	2513	4	2513	1	73305	4	0	0	0
20	34	塔楼	1	35	0	0	1	120870	2	120870	3	3591	4	3591	1	80662	4	0	0	0
20	35	塔楼	1	36	0	0	1	127514	2	127514	3	5130	4	5130	1	89260	4	0	0	0
20	36	塔楼	1	37	0	0	1	140070	2	140070	3	7328	4	7328	1	97682	4	0	0	0
20	37	塔楼	1	38	0	0	1	162518	2	162518	3	10469	4	10469	1	107274	4	0	0	0
20	38	塔楼	1	39	0	0	1	169654	2	169654	3	14955	4	14955	1	117977	4	0	0	0
20	39	塔楼	1	40	0	0	1	184315	2	184315	3	21328	4	21328	1	128786	4	0	0	0
20	40	塔楼	1	41	0	0	1	191451	2	191451	3	24342	4	24342	1	140704	4	0	0	0
20	41	塔楼	1	42	0	0	1	201900	2	201900	3	28766	4	28766	1	152483	4	0	0	0
20	42	塔楼	1	43	0	0	1	238617	2	238617	3	36658	4	36658	1	166525	4	0	0	0
20	43	塔楼	1	44	0	0	1	250053	2	250053	3	39797	4	39797	1	180406	4	0	0	0
20	44	塔楼	1	45	0	0	1	261218	2	261218	3	45188	4	45188	1	195302	4	0	0	0
20	45	塔楼	1	46	0	0	1	283024	2	283024	3	48254	4	48254	1	211188	4	0	0	0
20	46	塔楼	1	47	0	0	1	294145	2	294145	3	51220	4	51220	1	228041	4	0	0	0
20	47	塔楼	1	48	0	0	1	332165	2	332165	3	64800	4	64800	1	246931	4	0	0	0
20	48	塔楼	1	49	0	0	1	357042	2	357042	3	68153	4	68153	1	265646	4	0	0	0
20	49	塔楼	1	50	0	0	1	372851	2	372851	3	74612	4	74612	1	285276	4	0	0	0
20	50	塔楼	1	51	0	0	1	384478	2	384478	3	81619	4	81619	1	306851	4	0	0	0
20	51	塔楼	1	52	0	0	1	414504	2	414504	3	87974	4	87974	1	328262	4	0	0	0
20	52	塔楼	1	53	0	0	1	465079	2	465079	3	102099	4	102099	1	352582	4	0	0	0
20	53	塔楼	1	54	0	0	1	481506	2	481506	3	114027	4	114027	1	376726	4	0	0	0
20	54	塔楼	1	55	0	0	1	515416	2	515416	3	120870	4	120870	1	402701	4	0	0	0
20	55	塔楼	1	56	0	0	1	531848	2	531848	3	127514	4	127514	1	429493	4	0	0	0
20	56	塔楼	1	57	0	0	1	548017	2	548017	3	140070	4	140070	1	458063	4	0	0	0
20	57	塔楼	1	58	0	0	1	631801	2	631801	3	162518	4	162518	1	488376	4	0	0	0
20	58	塔楼	1	59	0	0	1	649193	2	649193	3	169654	4	169654	1	519462	4	0	0	0
20	59	塔楼	1	60	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	4	0	0	0
20	60	塔楼	1	61	0	0	1	670593	2	670593	3	184315	4	184315	1	552253	4	0	0	0
21	0	法师营地	1	1	0	0	1	24	2	24	0	0	0	0	1	6	0	0	0	0
21	1	法师营地	1	2	0	0	1	35	2	35	0	0	0	0	1	4	5	0	0	0
21	2	法师营地	1	3	0	0	1	50	2	50	0	0	0	0	1	77	5	0	0	0
21	3	法师营地	1	4	0	0	1	71	2	71	0	0	0	0	1	87	5	0	0	0
21	4	法师营地	1	5	0	0	1	101	2	101	0	0	0	0	1	97	5	0	0	0
21	5	法师营地	1	6	0	0	1	145	2	145	0	0	0	0	1	243	5	0	0	0
21	6	法师营地	1	7	0	0	1	207	2	207	0	0	0	0	1	358	5	0	0	0
21	7	法师营地	1	8	0	0	1	296	2	296	0	0	0	0	1	430	5	0	0	0
21	8	法师营地	1	9	0	0	1	422	2	422	0	0	0	0	1	773	5	0	0	0
21	9	法师营地	1	10	0	0	1	603	2	603	0	0	0	0	1	1055	5	0	0	0
21	10	法师营地	1	11	0	0	1	862	2	862	0	0	0	0	1	1349	5	0	0	0
21	11	法师营地	1	12	0	0	1	1232	2	1232	0	0	0	0	1	1744	5	0	0	0
21	12	法师营地	1	13	0	0	1	1759	2	1759	0	0	0	0	1	2159	5	0	0	0
21	13	法师营地	1	14	0	0	1	2513	2	2513	0	0	0	0	1	2589	5	0	0	0
21	14	法师营地	1	15	0	0	1	3591	2	3591	0	0	0	0	1	3248	5	0	0	0
21	15	法师营地	1	16	0	0	1	5130	2	5130	0	0	0	0	1	4060	5	0	0	0
21	16	法师营地	1	17	0	0	1	7328	2	7328	0	0	0	0	1	5088	5	0	0	0
21	17	法师营地	1	18	0	0	1	10469	2	10469	0	0	0	0	1	6645	5	0	0	0
21	18	法师营地	1	19	0	0	1	14955	2	14955	0	0	0	0	1	7204	5	0	0	0
21	19	法师营地	1	20	0	0	1	21328	2	21328	0	0	0	0	1	8930	5	0	0	0
21	20	法师营地	1	21	0	0	1	24342	2	24342	3	24	4	24	1	11748	5	0	0	0
21	21	法师营地	1	22	0	0	1	28766	2	28766	3	35	4	35	1	13545	5	0	0	0
21	22	法师营地	1	23	0	0	1	36658	2	36658	3	50	4	50	1	15229	5	0	0	0
21	23	法师营地	1	24	0	0	1	39797	2	39797	3	71	4	71	1	18516	5	0	0	0
21	24	法师营地	1	25	0	0	1	45188	2	45188	3	101	4	101	1	24963	5	0	0	0
21	25	法师营地	1	26	0	0	1	48254	2	48254	3	145	4	145	1	28868	5	0	0	0
21	26	法师营地	1	27	0	0	1	51220	2	51220	3	207	4	207	1	32624	5	0	0	0
21	27	法师营地	1	28	0	0	1	64800	2	64800	3	296	4	296	1	38042	5	0	0	0
21	28	法师营地	1	29	0	0	1	68153	2	68153	3	422	4	422	1	43249	5	0	0	0
21	29	法师营地	1	30	0	0	1	74612	2	74612	3	603	4	603	1	48293	5	0	0	0
21	30	法师营地	1	31	0	0	1	81619	2	81619	3	862	4	862	1	53208	5	0	0	0
21	31	法师营地	1	32	0	0	1	87974	2	87974	3	1232	4	1232	1	59571	5	0	0	0
21	32	法师营地	1	33	0	0	1	102099	2	102099	3	1759	4	1759	1	65772	5	0	0	0
21	33	法师营地	1	34	0	0	1	114027	2	114027	3	2513	4	2513	1	73305	5	0	0	0
